X,Y,DESCRIPTION,LAYER,ELEVATION,HEIGHT_ABO,CLASS,INTENSITY,SCAN_ANGLE,RETURN_CNT,RETURN_NUM,GPS_TIME,RED,GREEN,BLUE,NIR,NDVI,NDWI,SOURCE_ID,SCANNER_CH,USER_DATA,KEY_POINT,ID,ERALDISE_N,KVARTALI_N,KATASTRI_N,key6,TO+ID_tree,TO+ID_1 bi,TO+ID_1 sp,TO+ID_1 pi,TO+ID_1 al,TO+ID_1 la,TO+ID_1 co,TO+ID_1 as,TO+ID_1 wi,TO+ID_1 gr
691977.750,6468335.400,Ground,Ground,31.22,0.046  m,2,53323,7.0,1,1,238572860.7373338,33792,33024,28672,40960,0.10,-0.11,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691978.490,6468335.900,Ground,Ground,31.13,0  m,2,52843,7.0,1,1,238572860.7373366,16640,14848,12288,24320,0.19,-0.24,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691978.650,6468336.000,Unclassified,Unclassified,35.80,4.67  m,1,26082,7.0,2,1,238572860.7373393,17408,15616,13568,24832,0.18,-0.23,19291,1,46,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691979.130,6468336.330,Ground,Ground,31.23,0.1  m,2,48736,7.0,2,2,238572860.7373393,23808,21504,17664,34304,0.18,-0.23,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691979.850,6468336.810,Unclassified,Unclassified,31.29,0.159  m,1,32658,7.0,3,3,238572860.7373421,17664,17664,14592,31488,0.28,-0.28,19291,1,1,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691978.330,6468335.770,High Vegetation,High Vegetation,45.76,14.63  m,5,26891,7.0,3,2,238572860.7373421,25088,23296,19200,31488,0.11,-0.15,19291,1,146,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691978.120,6468335.630,High Vegetation,High Vegetation,47.73,16.6  m,5,26148,7.0,3,1,238572860.7373421,28672,26368,22528,35328,0.10,-0.15,19291,1,165,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691978.860,6468336.120,High Vegetation,High Vegetation,47.35,16.22  m,5,28944,7.0,2,1,238572860.7373449,26368,23808,21248,34048,0.13,-0.18,19291,1,162,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691979.930,6468336.850,High Vegetation,High Vegetation,43.62,12.489  m,5,25930,7.0,2,1,238572860.7373476,17664,17664,14592,31488,0.28,-0.28,19291,1,124,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691975.560,6468334.990,Ground,Ground,31.20,0.058  m,2,49872,7.0,1,1,238572860.7505132,34560,30464,24576,46336,0.15,-0.21,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691976.250,6468335.440,Ground,Ground,31.20,0  m,2,50877,7.0,2,2,238572860.7505159,24832,22528,20224,33792,0.15,-0.20,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691976.970,6468335.910,Unclassified,Unclassified,31.24,0.04  m,1,53258,7.0,1,1,238572860.7505187,26624,22016,20992,40192,0.20,-0.29,19291,1,1,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691977.680,6468336.390,Ground,Ground,31.14,-0.0080000004  m,2,52908,7.0,1,1,238572860.7505215,25600,23296,19456,36864,0.18,-0.23,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691978.350,6468336.850,Ground,Ground,31.13,0  m,2,51772,7.0,1,1,238572860.7505242,25600,22528,18944,36352,0.17,-0.23,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691979.090,6468337.340,Ground,Ground,31.17,0.04  m,2,44673,7.0,1,1,238572860.7505270,25600,23808,21248,34304,0.15,-0.18,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691979.780,6468337.810,Ground,Ground,31.15,0.02  m,2,48037,7.0,1,1,238572860.7505298,23296,21248,17920,31488,0.15,-0.19,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691978.800,6468337.130,High Vegetation,High Vegetation,46.94,15.81  m,5,26825,7.0,3,1,238572860.7505325,28928,26624,22784,37632,0.13,-0.17,19291,1,158,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691979.320,6468337.470,High Vegetation,High Vegetation,42.06,10.93  m,5,29032,7.0,3,2,238572860.7505325,14336,13056,12032,25344,0.28,-0.32,19291,1,109,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691979.510,6468337.600,High Vegetation,High Vegetation,47.22,16.09  m,5,26192,7.0,2,1,238572860.7505354,17408,16384,13568,26624,0.21,-0.24,19291,1,161,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691974.580,6468335.720,Ground,Ground,31.16,0.04  m,2,45787,7.0,3,3,238572860.7636980,32512,29184,24832,44544,0.16,-0.21,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691975.320,6468336.210,Ground,Ground,31.16,0.023  m,2,40588,7.0,2,2,238572860.7637008,29696,28416,23552,42496,0.18,-0.20,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691976.010,6468336.660,Ground,Ground,31.17,0.02  m,2,46835,7.0,2,2,238572860.7637036,23040,20736,18944,36352,0.22,-0.27,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691976.710,6468337.120,Ground,Ground,31.19,0.05  m,2,39277,7.0,4,4,238572860.7637064,31232,28928,24576,42752,0.16,-0.19,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691974.780,6468335.800,High Vegetation,High Vegetation,49.72,18.6  m,5,34689,7.0,4,3,238572860.7637064,30464,27648,23040,43520,0.18,-0.22,19291,1,186,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691974.650,6468335.710,High Vegetation,High Vegetation,50.96,19.84  m,5,28332,7.0,4,2,238572860.7637064,30464,27648,23040,43520,0.18,-0.22,19291,1,198,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691977.440,6468337.620,Ground,Ground,31.17,0.032  m,2,48168,7.0,2,2,238572860.7637092,34048,29440,26880,46080,0.15,-0.22,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691975.590,6468336.340,High Vegetation,High Vegetation,49.04,17.899  m,5,29927,7.0,2,1,238572860.7637092,31232,29440,24832,44032,0.17,-0.20,19291,1,179,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691978.100,6468338.060,Ground,Ground,31.20,0.033  m,2,52668,7.0,1,1,238572860.7637120,24320,22016,17664,30720,0.12,-0.17,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691978.850,6468338.560,Unclassified,Unclassified,31.19,0.0049999999  m,1,52493,7.0,2,2,238572860.7637148,20992,20224,16384,29952,0.18,-0.19,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691978.640,6468338.420,Unclassified,Unclassified,33.12,1.94  m,1,26847,7.0,2,1,238572860.7637148,17664,16640,13824,28416,0.23,-0.26,19291,1,19,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691979.550,6468339.030,Ground,Ground,31.22,0.025  m,2,51423,7.0,1,1,238572860.7637176,25600,24064,20480,29696,0.07,-0.10,19291,1,0,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
691978.740,6468338.470,High Vegetation,High Vegetation,45.41,14.228  m,5,29141,7.0,2,1,238572860.7637204,17664,16640,13824,28416,0.23,-0.26,19291,1,142,,478620.000000000000000,1.000000000000000,,91501:008:0073,if(91501:008:0073="KATASTRI_N" and ="KVARTALI_N" and 1="ERALDISE_N";478620,береза,100,0,0,0,0,0,0,0,0
